no,income
34986,0.7881147269897654
34987,0.5380453294695178
34988,0.4680915130200669
34989,0.9240548057699625
34990,0.22144042908150197
34991,0.9876753159250209
34992,0.43518604425208907
34993,0.9965531124293351
34994,0.7733573798367457
34995,0.9882505462470276
34996,0.9667032349691017
34997,0.9701215224465594
34998,0.8060692076279575
34999,0.9984949257927338
35000,0.9471228803626977
35001,0.7259297643675691
35002,0.9602103366586445
35003,0.7662444100268516
35004,0.9919703914454586
35005,0.8662904775862157
35006,0.8534045357174787
35007,0.33096312558234897
35008,0.970749766552981
35009,0.9990023331743018
35010,0.22812230268418776
35011,0.9642007884544691
35012,0.6775974545087047
35013,0.7607585421774795
35014,0.9993115243857116
35015,0.9990330361572437
35016,0.9959514483675961
35017,0.3978559715932406
35018,0.9663282748057443
35019,0.9207189126107819
35020,0.7272540606469193
35021,0.16794706557560557
35022,0.2919932850036985
35023,0.9494805493770028
35024,0.8423479278660337
35025,0.6403132699628733
35026,0.9975655905289007
35027,0.6913009970014519
35028,0.1733785432946925
35029,0.8095026131256604
35030,0.9260385600552088
35031,0.9975448967142954
35032,0.5983492104645244
35033,0.7142745425680577
35034,0.8851041961611469
35035,0.9435850020368332
35036,0.2684182913464147
35037,0.8906792223878957
35038,0.9986289138567455
35039,0.9821285219087866
35040,0.7714155553299247
35041,0.9385844781242804
35042,0.9886547717928483
35043,0.9984914701795017
35044,0.9929810219504249
35045,0.6145530053634526
35046,0.993972997915552
35047,0.9814165589436618
35048,0.9909482343256856
35049,0.34008019051050675
35050,0.40363949404783894
35051,0.23029203802002285
35052,0.9819702812512532
35053,0.5522092669426892
35054,0.7881431547460644
35055,0.9716913776642482
35056,0.910402959474201
35057,0.9535156783202673
35058,0.9926570660586397
35059,0.9992968913330594
35060,0.8679575402318837
35061,0.9906854239895903
35062,0.6634088887538354
35063,0.4328071622924671
35064,0.9998266389636314
35065,0.9951566902699462
35066,0.9994616441385775
35067,0.9212395854125712
35068,0.997557077720911
35069,0.997583794778986
35070,0.9029311193819072
35071,0.9892351311615566
35072,0.8748024461440358
35073,0.5375893251851602
35074,0.4385222053316983
35075,0.46992455503160324
35076,0.9266993214752577
35077,0.2580423538436971
35078,0.9849015127536579
35079,0.6504995857076806
35080,0.09941707164589986
35081,0.6387515274622679
35082,0.9857619635004272
35083,0.8308157877657981
35084,0.9724064871100867
35085,0.09791566223518733
35086,0.5958233239304356
35087,0.9808715929083403
35088,0.607910112134165
35089,0.7491280648821315
35090,0.9972505233192945
35091,0.9997634137834056
35092,0.9282923733623507
35093,0.999427006558932
35094,0.19721751464387438
35095,0.9986650546173074
35096,0.15162837418565356
35097,0.5904752926556187
35098,0.9995263395721584
35099,0.8145394941280254
35100,0.6825856146406772
35101,0.8450190558028575
35102,0.3002570505388953
35103,0.5996352349663963
35104,0.9998975167643586
35105,0.9430727835212064
35106,0.9807969685766355
35107,0.6819849036055585
35108,0.9982363391944863
35109,0.6259419662021466
35110,0.9988261582834831
35111,0.9931213737269643
35112,0.9883300162701193
35113,0.8622620528937371
35114,0.0670386297558051
35115,0.9750062319524525
35116,0.986136396841719
35117,0.9994935125186029
35118,0.9979825454248675
35119,0.9742010803772939
35120,0.8249540841439542
35121,0.9351504138092919
35122,0.5086602637217662
35123,0.5057524967867375
35124,0.9637056890209648
35125,0.8797402489901195
35126,0.6685411067215539
35127,0.9913412113618533
35128,0.9997131702787883
35129,0.9981459649725999
35130,0.502671496917806
35131,0.8133367125492872
35132,0.5971511496144557
35133,0.0675500447293581
35134,0.9865749408865196
35135,0.5903815111107439
35136,0.8774918279897375
35137,0.9794938686033248
35138,0.9921773331994096
35139,0.9432645289863723
35140,0.0859325289106172
35141,0.7945637867090989
35142,0.4075547469136789
35143,0.7397740697354527
35144,0.8241242029168744
35145,0.18751971820412572
35146,0.9959789767200027
35147,0.46882117438659854
35148,0.986917245725814
35149,0.9611518036546841
35150,0.5323160122168447
35151,0.4300254573290513
35152,0.3856269758932719
35153,0.9992039271411701
35154,0.9864329453190455
35155,0.33938865789147776
35156,0.955536783341645
35157,0.9414035783570323
35158,0.8074102370531524
35159,0.7022954958889795
35160,0.9992255236237099
35161,0.40530373636565364
35162,0.4654928086253183
35163,0.9987415647909758
35164,0.9995206660374507
35165,0.9904757286420421
35166,0.35704904908006496
35167,0.9855416154125894
35168,0.9909482343256856
35169,0.5476273408274747
35170,0.9510038418106066
35171,0.813056728448451
35172,0.854753336602356
35173,0.6798596427388228
35174,0.6677200235869472
35175,0.987609091416247
35176,0.9262167512712884
35177,0.5454505144585274
35178,0.9968975445093171
35179,0.8787326555487356
35180,0.947451989019719
35181,0.9831069330879072
35182,0.9912465806422889
35183,0.9908828074560545
35184,0.905692497283867
35185,0.8995457102432652
35186,0.9512723261192539
35187,0.9969386802311443
35188,0.16851959869991395
35189,0.43752151362918257
35190,0.9990170934826629
35191,0.9380399635184508
35192,0.5979331647408087
35193,0.9562631614067261
35194,0.41227403274079877
35195,0.9995918307797153
35196,0.7407198074285184
35197,0.9981169173905723
35198,0.9841864103294866
35199,0.8696366652056484
35200,0.4870176270718205
35201,0.27466534916957
35202,0.40540386601795797
35203,0.9944162601636961
35204,0.935158199032342
35205,0.9694014925873243
35206,0.9968641403608274
35207,0.7938943994041066
35208,0.787607430180924
35209,0.9877938955713944
35210,0.942380938595009
35211,0.9836986165423205
35212,0.9982268352012768
35213,0.999322323387766
35214,0.9472422048178648
35215,0.9173111510181544
35216,0.9966685424999576
35217,0.9612735087969295
35218,0.7680755704229578
35219,0.26069798790474696
35220,0.9972920945356165
35221,0.9747646408858385
35222,0.8927269226333806
35223,0.9248746824887409
35224,0.46679751489107646
35225,0.3220684408197383
35226,0.9785064956535114
35227,0.8941278982207865
35228,0.998132685634136
35229,0.9989119163926438
35230,0.9965423679487135
35231,0.988629590601375
35232,0.09952609030977144
35233,0.9324236243570568
35234,0.8094542759518535
35235,0.9641068913958134
35236,0.9992170147742003
35237,0.9606408375923534
35238,0.6032870748686665
35239,0.9876397426486833
35240,0.4656229782778095
35241,0.997925778933075
35242,0.37562231488355424
35243,0.995347382875546
35244,0.9963245383382813
35245,0.9989549729320285
35246,0.8019366199292876
35247,0.9974746541411197
35248,0.9988248699270414
35249,0.5347576023203612
35250,0.4858731444822174
35251,0.9457482363016109
35252,0.03390506998049547
35253,0.06893512531922474
35254,0.9800722700170901
35255,0.8678760370261762
35256,0.998381851999999
35257,0.999558498751828
35258,0.9481120849589458
35259,0.6647752643564162
35260,0.9799886163629016
35261,0.996945777610103
35262,0.5739259864012116
35263,0.5433252979187342
35264,0.9917015470256082
35265,0.9990992160954932
35266,0.031621389129966704
35267,0.6473667005110827
35268,0.9919077463834157
35269,0.9942179252085903
35270,0.9863088764806063
35271,0.9962664623548415
35272,0.42299179745869064
35273,0.4480445920344557
35274,0.8551879997217158
35275,0.9903048684517161
35276,0.9075943366740424
35277,0.9823200346367238
35278,0.9917179786626762
35279,0.9678985856781122
35280,0.2725349093073196
35281,0.9972124765955805
35282,0.9978845262911759
35283,0.9978766850362664
35284,0.929493112116231
35285,0.9974280069441515
35286,0.9192268908574127
35287,0.9051787611245007
35288,0.9151157818653689
35289,0.9112235541965821
35290,0.999468125439825
35291,0.4171263493650913
35292,0.2268864739753993
35293,0.7448697831610263
35294,0.9218909069851406
35295,0.5596640203046848
35296,0.06426593747896947
35297,0.4164704495207986
35298,0.9877428789920423
35299,0.7872424527915838
35300,0.9965817171212203
35301,0.23194434532318753
35302,0.6105749937177606
35303,0.5072743392606315
35304,0.6953459433582859
35305,0.9827287505888236
35306,0.736258620363295
35307,0.9897998867380122
35308,0.9948250513933069
35309,0.16954922707635278
35310,0.7444986304098083
35311,0.9930457156857393
35312,0.9317408248105822
35313,0.8494008442565344
35314,0.9039574010748859
35315,0.9892113840628499
35316,0.6915778029950028
35317,0.9760900645262601
35318,0.9972437207423319
35319,0.46253205830297794
35320,0.224674871439568
35321,0.9230297070632422
35322,0.21180909728739927
35323,0.9963688691914964
35324,0.5418939079035929
35325,0.9989686187833421
35326,0.9896254550965818
35327,0.9994653466959785
35328,0.999341163182836
35329,0.8817846343625969
35330,0.995900432382395
35331,0.6604313730146203
35332,0.957438453485953
35333,0.5846195499834206
35334,0.9487918550667362
35335,0.5444590656730002
35336,0.8736821515629482
35337,0.1449250544498656
35338,0.917498939539101
35339,0.9441011804096799
35340,0.9798256697169231
35341,0.33605123652967583
35342,0.9953764158418648
35343,0.29828360010712796
35344,0.9973720691614115
35345,0.84347958928394
35346,0.09082959601077878
35347,0.9708746696796517
35348,0.9949612473261047
35349,0.999448841455732
35350,0.5725216444513679
35351,0.8110470332381635
35352,0.5286669114523332
35353,0.9631411879401589
35354,0.5389352771873174
35355,0.6793838384559627
35356,0.948332611547309
35357,0.6232222633388536
35358,0.9609626203844253
35359,0.8941785161284385
35360,0.7439101504354142
35361,0.5274445693622398
35362,0.9490495164028941
35363,0.9787819641853462
35364,0.9547402723345096
35365,0.16659194061295135
35366,0.623677963202269
35367,0.9166185117906743
35368,0.964617917016434
35369,0.9093634113885033
35370,0.84346375266833
35371,0.19615114864514382
35372,0.9993750688657198
35373,0.9344663676212559
35374,0.9991035742377585
35375,0.5882259004093224
35376,0.7885683058764281
35377,0.9875499872336299
35378,0.8820016887131965
35379,0.9535865785465523
35380,0.9952153888373116
35381,0.6340110855746903
35382,0.8594806108431757
35383,0.95829014165855
35384,0.9986253878428303
35385,0.9994817081992552
35386,0.8419175832327387
35387,0.8376355261468732
35388,0.3220684408197383
35389,0.9753413421398499
35390,0.9947430605736622
35391,0.19305952005652527
35392,0.9873134744943549
35393,0.8826624270308105
35394,0.08580458779493016
35395,0.6272544592801548
35396,0.4923673853962758
35397,0.2970040144903906
35398,0.9044494660925673
35399,0.7921943164853738
35400,0.7153569751689136
35401,0.9459887990193168
35402,0.946367912476118
35403,0.9877282643178433
35404,0.6089740811226473
35405,0.8095860498923474
35406,0.8311888660371023
35407,0.6157944049112907
35408,0.7354616489603921
35409,0.9897091529875528
35410,0.7870819133939864
35411,0.9471153356479083
35412,0.18275467923873745
35413,0.2520244556546616
35414,0.9646944294656086
35415,0.9889853715931702
35416,0.9789209822170758
35417,0.8522761707253883
35418,0.9899327505081014
35419,0.14343185696079153
35420,0.9971375702514841
35421,0.2640130519379045
35422,0.9864753121302906
35423,0.10160779806481601
35424,0.11399524486538759
35425,0.938139361128506
35426,0.7200025592646506
35427,0.879561775926734
35428,0.9116184547498752
35429,0.9793665684481543
35430,0.9842800013460637
35431,0.9986514270165215
35432,0.9873705965565368
35433,0.19128947238648009
35434,0.9494748336696133
35435,0.623677963202269
35436,0.9024009343157056
35437,0.70786315815432
35438,0.7938923135095515
35439,0.9357052425367546
35440,0.9865249294812732
35441,0.9972227023766557
35442,0.9900833086679776
35443,0.3161897782683276
35444,0.22928893642953319
35445,0.9262190604717502
35446,0.9946962300679215
35447,0.8850700279837201
35448,0.9780666189279972
35449,0.899816724368233
35450,0.9944835267921504
35451,0.5743635768323876
35452,0.7051450490579921
35453,0.35311041305575164
35454,0.4151784551620721
35455,0.9391084656573493
35456,0.9496624198551168
35457,0.7874166043203774
35458,0.2484122429653589
35459,0.09393836323451643
35460,0.17459612729008023
35461,0.2042637595862159
35462,0.9954665103254297
35463,0.9945402274863515
35464,0.9708985606175179
35465,0.9710575619272268
35466,0.9465139401655432
35467,0.783343816504313
35468,0.6493128387113871
35469,0.15005209066265135
35470,0.9700977716491643
35471,0.9693052323270679
35472,0.9919493776433499
35473,0.5143611105142789
35474,0.4717147607065998
35475,0.19004697362547873
35476,0.814382028042244
35477,0.8145567706215702
35478,0.2570251602211725
35479,0.6005442610747552
35480,0.9839473290752647
35481,0.9968700588975883
35482,0.9930685372207293
35483,0.5690135713708322
35484,0.8584165889275361
35485,0.1845183176876135
35486,0.5460694333973779
35487,0.9780453313102653
35488,0.9760098746874304
35489,0.5764659261117148
35490,0.4663740025334089
35491,0.3569594257001447
35492,0.15923588395955457
35493,0.9964814798466172
35494,0.9417271521703813
35495,0.8299896959864137
35496,0.09384707372709822
35497,0.9911856834454934
35498,0.9990787029722838
35499,0.5458788490619364
35500,0.9774572765569917
35501,0.20242849423946319
35502,0.3813412265226168
35503,0.3220684408197383
35504,0.5923293681874953
35505,0.6671949965693506
35506,0.9336344662052062
35507,0.7919409190921055
35508,0.968205252770634
35509,0.9908512634004432
35510,0.9111197881450107
35511,0.9966846907212609
35512,0.9768310531196476
35513,0.9834705828139092
35514,0.8025314650983782
35515,0.8052678169201831
35516,0.9857403143371505
35517,0.89421035431456
35518,0.9981235571342446
35519,0.9988358038823998
35520,0.9983803790716822
35521,0.9984232935811298
35522,0.9837873371766346
35523,0.9424003192717635
35524,0.7134686657908138
35525,0.3181097332437339
35526,0.7948776836597145
35527,0.7141907664021131
35528,0.9666203858027927
35529,0.8988542651139616
35530,0.8680947959957189
35531,0.9756211162440359
35532,0.9804702836917438
35533,0.9987140912789547
35534,0.9978274160053124
35535,0.9938679768262274
35536,0.2468223146842078
35537,0.9831196290190329
35538,0.606776293781653
35539,0.8076203358750265
35540,0.5948977953215087
35541,0.7071415713376628
35542,0.14416861068427478
35543,0.9957946219308867
35544,0.9022564883011854
35545,0.9362656203089914
35546,0.9990317979610843
35547,0.20362264041027922
35548,0.9964005219718793
35549,0.8555675953543631
35550,0.8107818782597607
35551,0.5272065977156886
35552,0.9954922026119718
35553,0.35508102128013364
35554,0.9973073735795547
35555,0.9901716334644013
35556,0.8661558860642341
35557,0.7233304363769543
35558,0.14247240020765328
35559,0.9980983534502006
35560,0.9184936761422203
35561,0.9991880147124566
35562,0.999287310170771
35563,0.9695871296783279
35564,0.9353079338628243
35565,0.9817367539214049
35566,0.9820072349456833
35567,0.8298685067155895
35568,0.2539179303093675
35569,0.9038159339321132
35570,0.6367377467887186
35571,0.3044419878082919
35572,0.302104366603297
35573,0.9937957256841196
35574,0.997058152312607
35575,0.9960377309829573
35576,0.9938210749197968
35577,0.9989739008266871
35578,0.8352639607542928
35579,0.5823420714835563
35580,0.5883746282670941
35581,0.46059727242402027
35582,0.9814791860056357
35583,0.9692479521033343
35584,0.8816102472246868
35585,0.9985292990580198
35586,0.9355428366900063
35587,0.736239844186315
35588,0.8870522878378542
35589,0.9622912331929401
35590,0.9234576560856831
35591,0.5963048740330783
35592,0.9627026596376733
35593,0.4121018493181977
35594,0.7661623059446494
35595,0.9361872250682107
35596,0.9878170860145072
35597,0.9993344445446433
35598,0.9800583930526684
35599,0.9175498981839701
35600,0.41787040194252656
35601,0.36209386361109486
35602,0.7000322578396336
35603,0.20435191916037276
35604,0.9834955352111704
35605,0.9989110700074739
35606,0.4240050583197894
35607,0.9832301468871298
35608,0.9920610386406405
35609,0.5856568479423367
35610,0.22244215831422265
35611,0.7979736197071612
35612,0.24614750737791002
35613,0.9128811977174126
35614,0.45674083152154266
35615,0.5375910061560167
35616,0.986504607375852
35617,0.09932637383262444
35618,0.7879946581026543
35619,0.5849277103526653
35620,0.16060116338536023
35621,0.998309899125119
35622,0.9825521331901038
35623,0.9492832790921244
35624,0.9815691056633215
35625,0.9952601862470225
35626,0.9992890063901358
35627,0.6530579849894265
35628,0.9962076809965253
35629,0.9936595930140768
35630,0.9312432869660299
35631,0.7099813441499916
35632,0.10499162584385147
35633,0.9170585596690835
35634,0.9889309063620421
35635,0.5543349628859384
35636,0.9601254521430167
35637,0.9934037707478413
35638,0.2278685605259969
35639,0.9975912359626844
35640,0.9997895577082622
35641,0.5956019575377928
35642,0.9986793494915575
35643,0.4402566586250003
35644,0.7301717404155523
35645,0.22817115851794856
35646,0.3858565494592008
35647,0.4903540810945678
35648,0.5974291812239871
35649,0.989183806038472
35650,0.9956496513072357
35651,0.5918733383979922
35652,0.5317508844173089
35653,0.9733033139414948
35654,0.9964295306229943
35655,0.9347064473658407
35656,0.9474043591323867
35657,0.9203760385509829
35658,0.9934352933390306
35659,0.42257766031263033
35660,0.620762900542988
35661,0.983563900604425
35662,0.6605042889133835
35663,0.9969129379460945
35664,0.8608391514735464
35665,0.19404394584539564
35666,0.7914683574056693
35667,0.9318067123182021
35668,0.36751904719965145
35669,0.9943794073541459
35670,0.9715500330187933
35671,0.1807132938061352
35672,0.9100424062767585
35673,0.9462382682202879
35674,0.9938944960076653
35675,0.8406123717581039
35676,0.9718922764469017
35677,0.4854957872745205
35678,0.34109981718445903
35679,0.6796218642022163
35680,0.6435156777285308
35681,0.9938425424880899
35682,0.16278358838474527
35683,0.964513661484113
35684,0.4707571067532945
35685,0.9983803790716822
35686,0.9562626522255058
35687,0.9972162119832458
35688,0.9993899394581897
35689,0.9776010047376902
35690,0.7230850885847633
35691,0.9981541547716212
35692,0.9987140912789547
35693,0.767002078600511
35694,0.9995190284084542
35695,0.8896285701228087
35696,0.950273576526574
35697,0.9018667716562341
35698,0.9986724767241376
35699,0.648974912645814
35700,0.9222129143489155
35701,0.997857416166405
35702,0.9937437367622555
35703,0.9800724970134528
35704,0.6578319966327699
35705,0.9906822541898355
35706,0.5352775554036108
35707,0.9735292205522077
35708,0.8249951513708466
35709,0.211758926776629
35710,0.9805709633294506
35711,0.9271319059407037
35712,0.9561855707475291
35713,0.8767221117165275
35714,0.9762907836880187
35715,0.6160363418598105
35716,0.9748784751213759
35717,0.9465052355903345
35718,0.8740820097201576
35719,0.3171393329373403
35720,0.9986127071099689
35721,0.16558852732095586
35722,0.7987828357655509
35723,0.9889272149828808
35724,0.4506694947419233
35725,0.9286499996844289
35726,0.10576597697677259
35727,0.996905758568321
35728,0.643547146615854
35729,0.0702870888439493
35730,0.9995612021788968
35731,0.8724110150192217
35732,0.8129626218039613
35733,0.9725387167828949
35734,0.9881661804266422
35735,0.9522579056286461
35736,0.6141481170583187
35737,0.9075828135028531
35738,0.843696778961608
35739,0.27296755511845006
35740,0.9920498747905961
35741,0.07135650574739172
35742,0.9320563534933846
35743,0.8085727793912778
35744,0.9362580787404139
35745,0.9729822428312658
35746,0.9963137094322585
35747,0.9955706324568191
35748,0.918550231608086
35749,0.9997410209554005
35750,0.9704088990035865
35751,0.11963980673210795
35752,0.9783477903520831
35753,0.4062932988865986
35754,0.9897741441022442
35755,0.6231992286157181
35756,0.30795488308618124
35757,0.993266781861779
35758,0.3398871907854074
35759,0.8861821523404703
35760,0.8291870537024933
35761,0.292101991835398
35762,0.9960719910108198
35763,0.9935330634787471
35764,0.9066986196022161
35765,0.7664792779455316
35766,0.09358973088443723
35767,0.6053912724979025
35768,0.7031807703829781
35769,0.9947176219876726
35770,0.9976239010960319
35771,0.778066500213386
35772,0.9553464183134355
35773,0.9787638260386696
35774,0.8952557613426826
35775,0.8537743996325469
35776,0.9268419177361334
35777,0.6321330717842703
35778,0.9752973798975345
35779,0.9886504803463043
35780,0.983816897180053
35781,0.9987112279887357
35782,0.5290328949000791
35783,0.08747131763387461
35784,0.4645400797592718
35785,0.876983633721343
35786,0.973716886784437
35787,0.999448841455732
35788,0.9962214639509294
35789,0.7200924442539492
35790,0.8888257429075118
35791,0.8820211267393652
35792,0.9882534288508399
35793,0.9800585070569369
35794,0.6452559308297725
35795,0.42132268890978575
35796,0.6723819936774528
35797,0.9889956528641634
35798,0.9373220484632858
35799,0.41768979499651016
35800,0.8688364762307846
35801,0.9975389904384022
35802,0.92566594306079
35803,0.32243160732375664
35804,0.25924472644426666
35805,0.7234428575677432
35806,0.996086654044461
35807,0.616527218419022
35808,0.777087787746435
35809,0.9637097491943117
35810,0.9904468950692776
35811,0.9936439674914342
35812,0.8890805755485522
35813,0.7661623059446494
35814,0.982271007973506
35815,0.9842018536403644
35816,0.43292156330963205
35817,0.9539854042890252
35818,0.10004895690665716
35819,0.981788823994797
35820,0.9967985130874571
35821,0.9983267939222017
35822,0.9756259911136616
35823,0.5251686928941168
35824,0.6705376540716139
35825,0.7108032993288012
35826,0.454355772030016
35827,0.48600393596818936
35828,0.9992509575594377
35829,0.6600817879107526
35830,0.7642454181560899
35831,0.5687379064237374
35832,0.980277850847419
35833,0.6111679092462308
35834,0.3797821612726696
35835,0.45827574792029524
35836,0.7647363023294557
35837,0.9854491424982526
35838,0.21801772006300035
35839,0.9556194493273968
35840,0.9886030346742457
35841,0.8242252075459453
35842,0.834501497946847
35843,0.9984512536454953
35844,0.15553145906927723
35845,0.8798907316799731
35846,0.13655581373009273
35847,0.7175391769838529
35848,0.9947715436679501
35849,0.380095036592922
35850,0.7816362636032632
35851,0.9972437207423319
35852,0.9459776580712351
35853,0.9538331232667306
35854,0.9957479887644939
35855,0.9242034126972276
35856,0.9088449387058047
35857,0.9677931783445463
35858,0.9972007804156285
35859,0.5775977425188688
35860,0.4600291019695887
35861,0.40812450894937746
35862,0.7115650830811704
35863,0.7300100314617824
35864,0.7578968801568478
35865,0.9603245014831323
35866,0.8280537604328804
35867,0.9989307842507913
35868,0.9903856437680362
35869,0.7373115669031217
35870,0.6038818207965557
35871,0.4819452902546678
35872,0.9958426001930353
35873,0.18700370842749547
35874,0.7926437663528636
35875,0.8887979311529849
35876,0.9081415504705548
35877,0.36975805923589067
35878,0.7855566204819836
35879,0.9507057716555564
35880,0.6982422882075592
35881,0.6391641872322991
35882,0.7710970223258533
35883,0.37944579702186976
35884,0.4995087578893629
35885,0.9944279565679036
35886,0.09191372097266959
35887,0.9560781530217017
35888,0.9993997705691399
35889,0.9870190506108255
35890,0.7696627129890087
35891,0.45106917527959756
35892,0.6439127651360517
35893,0.9977436291737526
35894,0.617196640371497
35895,0.70735099677007
35896,0.9968477861654695
35897,0.2923336049877703
35898,0.9792728520746418
35899,0.8287583725943598
35900,0.7979736197071612
35901,0.8045751027456294
35902,0.9983617108347953
35903,0.5352273184660719
35904,0.9861721265843449
35905,0.9775010203713569
35906,0.985285550203255
35907,0.6478580780225371
35908,0.9969510450180953
35909,0.9566897539431684
35910,0.8082380660781171
35911,0.9970887525514537
35912,0.870715019953714
35913,0.9988956567859237
35914,0.9926780332923473
35915,0.9993084951378556
35916,0.7730113675890552
35917,0.9988261582834831
35918,0.9757985219598685
35919,0.9996065903708655
35920,0.9964803272564501
35921,0.22533081907409835
35922,0.7036375060151651
35923,0.9797162458261108
35924,0.9981649157183728
35925,0.9254796317946715
35926,0.9313137543174226
35927,0.4773101273413288
35928,0.7900392389045058
35929,0.8936509925747264
35930,0.6372562866360075
35931,0.9790679726381081
35932,0.9226280429224991
35933,0.9455852705677401
35934,0.3652566685389793
35935,0.9970966697048428
35936,0.9980101891029319
35937,0.9135206839074812
35938,0.9200694305504611
35939,0.9688842288686066
35940,0.8091885513380462
35941,0.6610525471722457
35942,0.9952937507490579
35943,0.997703696951413
35944,0.9985480945397579
35945,0.9660308590460962
35946,0.1831032991623206
35947,0.19713607424038515
35948,0.6780064648316092
35949,0.8849238148618594
35950,0.9954755913838853
35951,0.879561775926734
35952,0.8755403615528581
35953,0.9534985851204042
35954,0.9982414326983751
35955,0.9257499251358086
35956,0.318560969156654
35957,0.9941675316265496
35958,0.9947127674992654
35959,0.9987377684502448
35960,0.7261505305983805
35961,0.3403437280820263
35962,0.9932815514870474
35963,0.9995696401465495
35964,0.4335538097500553
35965,0.28291888392459574
35966,0.9894694263140883
35967,0.6126439248817066
35968,0.1637430274313164
35969,0.12025097943626295
35970,0.20926970161797964
35971,0.6434500087272256
35972,0.9725366147031081
35973,0.9910237094135097
35974,0.887081498020361
35975,0.7097571073487692
35976,0.4721429595632657
35977,0.9962382611003796
35978,0.4927404836755648
35979,0.7713558536941194
35980,0.6704196485818223
35981,0.9585312395635296
35982,0.989434412709836
35983,0.9782216101892345
35984,0.4680915130200669
35985,0.5737791376040928
35986,0.9641713811163102
35987,0.9904579741014793
35988,0.9993020463516125
35989,0.9975655905289007
35990,0.6817228240249817
35991,0.68333424287471
35992,0.1250519353158902
35993,0.9972997401871598
35994,0.6188133908207738
35995,0.9979142656655731
35996,0.5736744042596241
35997,0.8678766408200103
35998,0.9169130023041665
35999,0.268863524227277
36000,0.14475279112711759
36001,0.4425860947793059
36002,0.9100196661790196
36003,0.9961219810580872
36004,0.985927048394142
36005,0.9661870028142384
36006,0.998323101391933
36007,0.8620564506058773
36008,0.9485512091572356
36009,0.20087153359947096
36010,0.9957862206559087
36011,0.9566279427299089
36012,0.764344591453677
36013,0.8647959858775054
36014,0.30640966246778556
36015,0.9946362082774656
36016,0.08358777443915422
36017,0.9624187176210852
36018,0.9992052367187777
36019,0.2817518775083171
36020,0.5936531873613161
36021,0.9156239307042177
36022,0.9688127951680644
36023,0.6593372132933993
36024,0.9612744132960429
36025,0.8057473955161812
36026,0.6901725360564339
36027,0.6507889845816476
36028,0.5507471166769746
36029,0.9928323229178548
36030,0.8587048919803393
36031,0.8938297937868138
36032,0.9253980646823275
36033,0.9755995782753122
36034,0.6156760487148312
36035,0.6691901505467409
36036,0.9696405899034607
36037,0.7557554068109046
36038,0.9104265452594346
36039,0.44684890331281757
36040,0.946648297765277
36041,0.7925664632930731
36042,0.817200097474605
36043,0.4604825152534907
36044,0.6112593680029222
36045,0.5003663943049864
36046,0.9745398484985539
36047,0.6730248596753283
36048,0.9766634822577085
36049,0.73262500412917
36050,0.8005057337989825
36051,0.38784963369701964
36052,0.9332582239512066
36053,0.9990489809398753
36054,0.5659844019356721
36055,0.8885214961234674
36056,0.9966758163857141
36057,0.9825162214956169
36058,0.9575082369071463
36059,0.3971735506276698
36060,0.9865488071404446
36061,0.9508528630802356
36062,0.846687596036385
36063,0.7959691706976315
36064,0.9890444443133367
36065,0.9385711004440442
36066,0.9363244783929687
36067,0.9995553158530442
36068,0.9866024688683855
36069,0.9975738940904798
36070,0.9984825257104355
36071,0.9959511438003589
36072,0.9988143263384394
36073,0.9287998128871394
36074,0.6345183138715702
36075,0.6696003140453866
36076,0.7011374170889051
36077,0.48645055495855494
36078,0.5318827277119738
36079,0.46568740032316924
36080,0.7979736197071612
36081,0.6278026546450141
36082,0.9985292990580198
36083,0.9278964700810463
36084,0.1763479264898714
36085,0.9280765386943801
36086,0.9938081342494242
36087,0.9101528287646171
36088,0.9969846288390636
36089,0.7669176681115425
36090,0.9950836206338947
36091,0.9110724732031185
36092,0.9355236373230561
36093,0.9246808155427642
36094,0.8067342104495625
36095,0.7414032918392064
36096,0.9976394053463954
36097,0.9975566260901596
36098,0.7602205790033095
36099,0.10843883403498478
36100,0.820878790787255
36101,0.9859007303729114
36102,0.9864632519587501
36103,0.9914050083415529
36104,0.9975224343992443
36105,0.9775184245060832
36106,0.9436892344164104
36107,0.9650355234520708
36108,0.5930342135979422
36109,0.9701350686497093
36110,0.998101812916419
36111,0.9528588725570648
36112,0.48016209689979117
36113,0.9972314752815782
36114,0.9879972566723139
36115,0.9958264973488071
36116,0.9122284593973116
36117,0.7601853497200666
36118,0.9939822159649012
36119,0.4537646101709504
36120,0.4767108636774894
36121,0.948956179867997
36122,0.08218848532232659
36123,0.993528252522498
36124,0.9985017087648578
36125,0.4894545025806051
36126,0.9102560501624835
36127,0.9753936443752061
36128,0.09602441783675886
36129,0.5606767826700452
36130,0.2924853743344209
36131,0.9941562207208892
36132,0.9388375323412691
36133,0.9987186270620306
36134,0.931146709533347
36135,0.9712764130831786
36136,0.8798973199884486
36137,0.6754141786522905
36138,0.5443112684631674
36139,0.6535908276550819
36140,0.7194143241591617
36141,0.9819311061706748
36142,0.187853448399792
36143,0.514786415315419
36144,0.3056876317570937
36145,0.968259668298304
36146,0.6061317155934911
36147,0.43031052863091035
36148,0.9867372507301267
36149,0.5392547721905525
36150,0.3734075140952584
36151,0.300604229863086
36152,0.6640272177615452
36153,0.895480624407537
36154,0.9986484780571346
36155,0.7979736197071612
36156,0.10399831183697372
36157,0.46265971220565216
36158,0.9953097169097513
36159,0.3366842198371601
36160,0.3398805328847089
36161,0.5048333620051788
